Database Name,Instance Number,Instance Name,Database Version,Cluster,Hostname,Host OS,Num CPUs,Server Memory (GB),DB Block Size,Begin Snap,Begin Time,End Snap,End Time,Elapsed Time (mins),DB Time (mins),Average Active Sessions,Busy Flag,Logical Reads/sec,Block Changes/sec,Read IOPS,Write IOPS,Redo IOPS,All Write IOPS,Total IOPS,Read Throughput (MiB/sec),Write Throughput (MiB/sec),Redo Throughput (MiB/sec),All Write Throughput (MiB/sec),Total Throughput (MiB/sec),DB CPU Time (s),DB CPU %DBTime,Wait Class User I/O Waits,Wait Class User I/O Time (s),Wait Class User I/O Latency (ms),Wait Class User I/O %DBTime,User Calls/sec,Parses/sec,Hard Parses/sec,Logons/sec,Executes/sec,Transactions/sec,Buffer Hit Ratio (%),In-Memory Sort Ratio (%),Log Switches (Total),Log Switches (Per Hour),Top5 Event1 Name,Top5 Event1 Class,Top5 Event1 Waits,Top5 Event1 Time (s),Top5 Event1 Average Time (ms),Top5 Event1 %DBTime,Top5 Event2 Name,Top5 Event2 Class,Top5 Event2 Waits,Top5 Event2 Time (s),Top5 Event2 Average Time (ms),Top5 Event2 %DBTime,Top5 Event3 Name,Top5 Event3 Class,Top5 Event3 Waits,Top5 Event3 Time (s),Top5 Event3 Average Time (ms),Top5 Event3 %DBTime,Top5 Event4 Name,Top5 Event4 Class,Top5 Event4 Waits,Top5 Event4 Time (s),Top5 Event4 Average Time (ms),Top5 Event4 %DBTime,Top5 Event5 Name,Top5 Event5 Class,Top5 Event5 Waits,Top5 Event5 Time (s),Top5 Event5 Average Time (ms),Top5 Event5 %DBTime,db file sequential read Waits,db file sequential read Time (s),db file sequential read Latency (ms),db file sequential read %DBTime,db file scattered read Waits,db file scattered read Time (s),db file scattered read Latency (ms),db file scattered read %DBTime,direct path read Waits,direct path read Time (s),direct path read Latency (ms),direct path read %DBTime,direct path write Waits,direct path write Time (s),direct path write Latency (ms),direct path write %DBTime,direct path read temp Waits,direct path read temp Time (s),direct path read temp Latency (ms),direct path read temp %DBTime,direct path write temp Waits,direct path write temp Time (s),direct path write temp Latency (ms),direct path write temp %DBTime,log file sync Waits,log file sync Time (s),log file sync Latency (ms),log file sync %DBTime,db file parallel write Waits,db file parallel write Time (s),db file parallel write Latency (ms),db file parallel write %DBTime,log file parallel write Waits,log file parallel write Time (s),log file parallel write Latency (ms),log file parallel write %DBTime,log file sequential read Waits,log file sequential read Time (s),log file sequential read Latency (ms),log file sequential read %DBTime,OS busy time,OS idle time,OS iowait time,OS sys time,OS user time,OS cpu wait time,OS resource mgr wait time,Data Guard Flag,Exadata Flag,Wait Class Admin Waits,Wait Class Admin Time (s),Wait Class Admin Latency (ms),Wait Class Admin %DBTime,Wait Class Application Waits,Wait Class Application Time (s),Wait Class Application Latency (ms),Wait Class Application %DBTime,Wait Class Cluster Waits,Wait Class Cluster Time (s),Wait Class Cluster Latency (ms),Wait Class Cluster %DBTime,Wait Class Commit Waits,Wait Class Commit Time (s),Wait Class Commit Latency (ms),Wait Class Commit %DBTime,Wait Class Concurrency Waits,Wait Class Concurrency Time (s),Wait Class Concurrency Latency (ms),Wait Class Concurrency %DBTime,Wait Class Configuration Waits,Wait Class Configuration Time (s),Wait Class Configuration Latency (ms),Wait Class Configuration %DBTime,Wait Class Network Waits,Wait Class Network Time (s),Wait Class Network Latency (ms),Wait Class Network %DBTime,Wait Class Other Waits,Wait Class Other Time (s),Wait Class Other Latency (ms),Wait Class Other %DBTime,Wait Class System I/O Waits,Wait Class System I/O Time (s),Wait Class System I/O Latency (ms),Wait Class System I/O %DBTime,Histogram <1ms db file sequential read,Histogram <2ms db file sequential read,Histogram <4ms db file sequential read,Histogram <8ms db file sequential read,Histogram <16ms db file sequential read,Histogram <32ms db file sequential read,Histogram <1s db file sequential read,Histogram >1s db file sequential read,Histogram <1ms log file parallel write,Histogram <2ms log file parallel write,Histogram <4ms log file parallel write,Histogram <8ms log file parallel write,Histogram <16ms log file parallel write,Histogram <32ms log file parallel write,Histogram <1s log file parallel write,Histogram >1s log file parallel write
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8031,05/08/17 13:00,8032,05/08/17 13:30,30.09,376.09,12.4,N,722617.5,10112.5,3791.1,411.2,110.4,521.6,4312.7,105.86,9.38,1.88,11.26,117.12,12636,56,12117376,7869,0.649,34.9,946.8,1517.4,5.2,32.7,4492.2,546,98.86,100,0,0,DB CPU,,,12.6K,,56,db file sequential read,User I/O,4913070,6094.5,1.24,27,db file scattered read,User I/O,269629,579.5,2.149,2.6,read by other session,User I/O,388193,455.8,1.174,2,gc buffer busy acquire,Cluster,118480,452.7,3.821,2,4913070,6095,1.241,27,269629,580,2.151,2.6,184706,407,2.204,1.8,34,0,0,0,19943,16,0.802,0.1,22214,32,1.441,0.1,23,0,0,0,67178,87,1.295,2.9,199658,511,2.559,16.9,,,,,1544073,5567698,604197,180512,1335178,,1,N,N,1,0,0,0,438573,469,1.069,2.1,1915330,1179,0.616,5.2,26099,182,6.973,0.8,242321,140,0.578,0.6,138,1,7.246,0,1450709,57,0.039,0.3,641154,214,0.334,0.9,8474,7,0.826,0,78.1,17.2,2.4,0.8,0.7,0.6,0.1,0,6.7,70.5,17.2,2.1,1.2,1.1,1.2,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8032,05/08/17 13:30,8033,05/08/17 14:00,29.92,426.94,14.2,N,694993.6,6437.3,6500.9,271,91,362,6862.9,289.22,11.06,1.19,12.25,301.47,12703,49.6,15862971,11033,0.696,43.1,697.8,777.5,4.3,14.3,5283.8,377.5,97.89,100,1,2.01,DB CPU,,,12.7K,,49.6,db file sequential read,User I/O,5828549,6903,1.184,26.9,db file scattered read,User I/O,1153028,2278.7,1.976,8.9,db file parallel read,User I/O,298083,876.3,2.94,3.4,direct path read,User I/O,462255,744,1.61,2.9,5828549,6903,1.184,26.9,1153028,2279,1.977,8.9,462255,744,1.61,2.9,31,0,0,0,20302,11,0.542,0,15174,21,1.384,0.1,31,0,0,0,45658,53,1.161,2.2,163258,388,2.377,15.9,4158,28,6.734,1.1,1590142,5472208,859409,207040,1351933,,0,N,N,1,0,0,0,415323,164,0.395,0.6,1759171,974,0.554,3.8,23329,156,6.687,0.6,183896,80,0.435,0.3,115,1,8.696,0,1116860,28,0.025,0.1,478017,130,0.272,0.5,8612,7,0.813,0,79.6,16.1,2,0.9,0.8,0.5,0.1,0,8.4,71.5,14,2.4,1.6,1.3,0.8,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8033,05/08/17 14:00,8034,05/08/17 14:30,30.03,608.78,20.2,N,758106.6,7120.3,5386.8,362.6,106,468.6,5855.4,244.12,13.36,1.31,14.67,258.79,13225,36.2,16755678,20239,1.208,55.4,985.9,1575.2,5.4,16.1,4763.8,665,98.39,100,1,2,DB CPU,,,13.2K,,36.2,db file sequential read,User I/O,6283173,10.3K,1.64,28.3,read by other session,User I/O,2290779,5501.9,2.402,15.1,db file scattered read,User I/O,818236,2300,2.811,6.3,gc buffer busy acquire,Cluster,364703,1881.6,5.159,5.2,6283173,10323,1.643,28.3,818236,2300,2.811,6.3,499552,1415,2.833,3.9,46,0,0,0,21280,30,1.41,0.1,27083,49,1.809,0.1,62,1,16.129,0,67467,97,1.438,2,191044,577,3.02,11.7,1390,4,2.878,0.1,1604169,5464371,1064390,192617,1372162,,0,N,N,0,0,0,0,691448,552,0.798,1.5,2025495,2670,1.318,7.3,17690,146,8.253,0.4,401293,170,0.424,0.5,137,1,7.299,0,1665132,91,0.055,0.2,489278,135,0.276,0.4,8656,7,0.809,0,63.3,25.4,6.1,2.4,1.7,0.9,0.2,0,6.8,68.1,15.9,3.1,2.3,2.4,1.4,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8034,05/08/17 14:30,8035,05/08/17 15:00,30.08,478.04,15.8,N,689486.8,6949.2,5894.5,356.5,96.8,453.3,6347.8,222.22,9.23,1.23,10.46,232.68,13007,45.3,17794275,14313,0.804,49.9,521.7,1024.1,5.1,14.6,4022.4,481.5,98.27,100,0,0,DB CPU,,,13K,,45.3,db file sequential read,User I/O,7213700,9123.1,1.265,31.8,db file scattered read,User I/O,972575,1929.5,1.984,6.7,read by other session,User I/O,862964,1848.5,2.142,6.4,db file parallel read,User I/O,207630,650,3.131,2.3,7213700,9123,1.265,31.8,972575,1929,1.983,6.7,405007,629,1.553,2.2,38,0,0,0,20725,31,1.496,0.1,14730,52,3.53,0.2,37,0,0,0,61721,98,1.588,3.7,174690,485,2.776,18.3,,,,,1620619,5470585,946352,208542,1380425,,0,N,N,,,,,193892,58,0.299,0.2,2224279,1105,0.497,3.9,27598,200,7.247,0.7,169693,117,0.689,0.4,188,5,26.596,0,819651,55,0.067,0.2,476271,135,0.283,0.5,8536,8,0.937,0,78.8,15.9,2.4,1.1,1,0.7,0.1,0,7.8,70.7,13.6,2.8,2.1,1.7,1.3,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8035,05/08/17 15:00,8036,05/08/17 15:30,30.08,435.06,14.4,N,448440.1,6983,7777.9,304.2,114.3,418.5,8196.4,176.55,9.46,1.32,10.78,187.33,10528,40.3,14142311,11085,0.784,42.5,360,1255.7,3.5,15,4842.1,420.9,96.78,100,1,1.99,DB CPU,,,10.5K,,40.3,db file sequential read,User I/O,5898913,6980.9,1.183,26.7,db file scattered read,User I/O,989140,1852.6,1.873,7.1,db file parallel read,User I/O,391192,1480.3,3.784,5.7,direct path read,User I/O,214041,570.9,2.667,2.2,5898913,6981,1.183,26.7,989140,1853,1.873,7.1,214041,571,2.668,2.2,16,0,0,0,17223,14,0.813,0.1,9502,22,2.315,0.1,6,0,0,0,55411,67,1.209,2.4,206350,468,2.268,16.4,37266,16,0.429,0.6,1314833,5774940,836667,171306,1114855,,0,N,N,1,0,0,0,4180,254,60.766,1,1620278,644,0.397,2.5,22375,153,6.838,0.6,187084,70,0.374,0.3,81,0,0,0,504545,77,0.153,0.3,483223,124,0.257,0.5,9147,9,0.984,0,81.2,13.7,2.4,1.2,0.9,0.5,0.1,0,8.5,73.9,11.9,2,1.7,1.3,0.7,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8036,05/08/17 15:30,8037,05/08/17 16:00,29.88,453.93,15.1,N,561404.7,6453.7,5231.3,288,101.4,389.4,5620.7,206.54,13.41,1.23,14.64,221.18,11801,43.3,14513108,13896,0.957,51,350.5,882,3.4,14.8,4746.7,363.8,97.54,100,1,2.01,DB CPU,,,11.8K,,43.3,db file sequential read,User I/O,5380951,7164.4,1.331,26.3,read by other session,User I/O,1941585,3281,1.69,12,db file scattered read,User I/O,968129,2023.5,2.09,7.4,db file parallel read,User I/O,196423,684.3,3.484,2.5,5380951,7164,1.331,26.3,968129,2024,2.091,7.4,238468,625,2.621,2.3,11,0,0,0,23580,34,1.442,0.1,14384,47,3.268,0.2,20,0,0,0,52983,81,1.529,2.9,181740,480,2.641,17,1540,7,4.545,0.3,1480121,5580050,830568,202466,1250426,,0,N,N,1,0,0,0,3643,7,1.921,0,1637002,914,0.558,3.4,24108,166,6.886,0.6,135865,68,0.5,0.2,72,0,0,0,489956,45,0.092,0.2,458655,123,0.268,0.5,8265,8,0.968,0,80.5,13.5,2.5,1.4,1.2,0.7,0.2,,8.6,72.4,11.2,3,2.2,1.6,1.1,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8037,05/08/17 16:00,8038,05/08/17 16:30,29.93,418.93,13.9,N,716000.2,5651,5380.7,253.9,95.1,349,5729.7,350.4,9.01,1.08,10.09,360.49,13643,54.3,14552662,10820,0.744,43,352.2,1419.7,3.3,14.8,3867.1,390.4,98.49,100,1,2,DB CPU,,,13.6K,,54.3,db file sequential read,User I/O,4772490,6273,1.314,25,read by other session,User I/O,896209,1869.5,2.086,7.4,db file scattered read,User I/O,606215,1462,2.412,5.8,direct path read,User I/O,477617,766.1,1.604,3,4772490,6273,1.314,25,606215,1462,2.412,5.8,477617,766,1.604,3,95,0,0,0,24187,16,0.662,0.1,24025,44,1.831,0.2,21,0,0,0,44960,54,1.201,2.2,170700,427,2.501,17.6,1206,10,8.292,0.4,1621046,5444480,701436,170566,1422868,,0,N,N,1,0,0,0,3468,3,0.865,0,1609874,714,0.444,2.8,21967,135,6.146,0.5,138686,73,0.526,0.3,51,0,0,0,520426,89,0.171,0.4,509392,125,0.245,0.5,8687,8,0.921,0,77.9,16.2,2.7,1.3,1.2,0.7,0.1,,8.9,73.3,10.9,2.5,1.9,1.6,0.9,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8038,05/08/17 16:30,8039,05/08/17 17:00,30.06,325.61,10.8,N,429376.1,5279.9,6069.2,230.4,98.7,329.1,6398.3,292.27,6.52,0.98,7.5,299.77,11061,56.6,11892737,7919,0.666,40.5,308.2,965.2,3.7,14.6,3019.8,416.1,97.64,100,1,2,DB CPU,,,11.1K,,56.6,db file sequential read,User I/O,4469937,5500.3,1.231,28.2,db file parallel read,User I/O,254788,942.1,3.698,4.8,db file scattered read,User I/O,396445,786.3,1.983,4,direct path read,User I/O,535988,585.1,1.092,3,4469937,5500,1.23,28.2,396445,786,1.983,4,535988,585,1.091,3,39,0,0,0,15542,14,0.901,0.1,14459,32,2.213,0.2,12,0,0,0,36204,55,1.519,2.3,178033,427,2.398,17.8,1165,7,6.009,0.3,1417844,5681996,658523,192906,1196768,,0,N,N,1,0,0,0,3817,2,0.524,0,1501410,574,0.382,2.9,17671,121,6.847,0.6,110589,66,0.597,0.3,68,0,0,0,407485,52,0.128,0.3,472259,118,0.25,0.6,8651,10,1.156,0.1,83.7,11.8,1.9,0.9,0.9,0.7,0.2,,9.8,75.5,9.2,1.7,1.4,1.2,1.1,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8039,05/08/17 17:00,8040,05/08/17 17:30,29.94,572.05,19.1,N,907040.3,7065.2,7426.2,266,105.3,371.3,7797.5,419.45,11.79,1.28,13.07,432.52,16813,49,18052634,17057,0.945,49.7,321.2,1119,3.8,14.2,3613.2,351.2,98.3,100,1,2,DB CPU,,,16.8K,,49,db file sequential read,User I/O,7092699,8873.4,1.251,25.9,read by other session,User I/O,1883791,3608.8,1.916,10.5,db file scattered read,User I/O,1124145,2389.8,2.126,7,direct path read,User I/O,626761,1400.2,2.234,4.1,7092699,8873,1.251,25.9,1124145,2390,2.126,7,626761,1400,2.234,4.1,33,0,0,0,17506,11,0.628,0,11314,20,1.768,0.1,44,0,0,0,47879,57,1.191,2.3,189048,408,2.158,16.1,1236,2,1.618,0.1,1934591,5115159,998250,180778,1721760,,0,N,N,1,0,0,0,3819,30,7.855,0.1,1370177,762,0.556,2.2,18645,112,6.007,0.3,174887,67,0.383,0.2,48,0,0,0,430531,51,0.118,0.1,416705,111,0.266,0.3,8025,7,0.872,0,75.2,18.9,3.1,1.2,1,0.6,0.1,0,10.1,74.3,10.5,1.8,1.3,1.3,0.6,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8040,05/08/17 17:30,8041,05/08/17 18:00,29.97,444.26,14.8,N,783579.5,4766,4814.9,214.1,98.1,312.2,5127.1,186.23,7.8,0.87,8.67,194.9,15009,56.3,12764728,11184,0.876,42,326.3,805.4,1.8,14.6,3020,333.4,98.74,100,1,2,DB CPU,,,15K,,56.3,db file sequential read,User I/O,5636667,7152.7,1.269,26.8,read by other session,User I/O,893026,2082.3,2.332,7.8,db file scattered read,User I/O,432307,1074.3,2.485,4,direct path read,User I/O,275331,544.7,1.978,2,5636667,7153,1.269,26.8,432307,1074,2.484,4,275331,545,1.979,2,22,0,0,0,17982,31,1.724,0.1,10753,34,3.162,0.1,32,0,0,0,35297,54,1.53,2.2,176552,408,2.311,16.9,1379,11,7.977,0.4,1796655,5301983,732820,183148,1587462,,0,N,N,1,0,0,0,3937,3,0.762,0,1454591,652,0.448,2.4,18197,134,7.364,0.5,73894,45,0.609,0.2,37,0,0,0,456886,49,0.107,0.2,382259,113,0.296,0.4,8303,11,1.325,0,78.8,16.1,2.5,1,0.9,0.6,0.2,0,12.1,75.8,7.2,1.5,1.2,1.1,1.1,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8041,05/08/17 18:00,8042,05/08/17 18:30,30.02,559.31,18.6,N,784851.6,9661.6,10170.1,368.4,99.5,467.9,10638,246.7,10.27,2,12.27,258.97,15212,45.3,15570253,17302,1.111,51.6,308.5,1529.7,2.8,14.6,5015.3,431.7,98.05,100,1,2,DB CPU,,,15.2K,,45.3,db file sequential read,User I/O,6424344,11.6K,1.81,34.7,db file parallel read,User I/O,465546,2840.9,6.102,8.5,db file scattered read,User I/O,368631,1286.8,3.491,3.8,direct path read,User I/O,218994,1127.9,5.15,3.4,6424344,11628,1.81,34.7,368631,1287,3.491,3.8,218994,1128,5.151,3.4,8,0,0,0,17429,31,1.779,0.1,10976,41,3.735,0.1,35,1,28.571,0,59410,100,1.683,3.4,179305,642,3.58,22,15969,8,0.501,0.3,1766453,5294672,1162927,187178,1543037,,1,N,N,1,0,0,0,4615,8,1.733,0,1930479,931,0.482,2.8,17781,204,11.473,0.6,1061923,131,0.123,0.4,51,0,0,0,390145,65,0.167,0.2,398425,112,0.281,0.3,8109,10,1.233,0,64.7,22.8,6.5,2.4,1.8,1.4,0.4,,6.2,64.9,18,3.9,2.4,2.4,2.3,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8042,05/08/17 18:30,8043,05/08/17 19:00,30.05,487.63,16.2,N,556033.5,6790.9,6689,315.1,105.4,420.5,7109.5,297.3,11.46,1.26,12.72,310.02,12978,44.4,17902787,15406,0.861,52.7,288.4,1037.5,1.9,14.5,3893.2,412.4,97.11,100,1,2,DB CPU,,,13K,,44.4,db file sequential read,User I/O,6603294,8871.9,1.344,30.3,db file scattered read,User I/O,1288022,2601,2.019,8.9,read by other session,User I/O,1556280,2487.3,1.598,8.5,db file parallel read,User I/O,228307,779.4,3.414,2.7,6603294,8872,1.344,30.3,1288022,2601,2.019,8.9,391774,582,1.486,2,,,,,11294,14,1.24,0,10947,22,2.01,0.1,22,0,0,0,52724,79,1.498,2.9,190051,459,2.415,16.9,17967,11,0.612,0.4,1602938,5479800,968633,205092,1366146,,0,N,N,1,0,0,0,6760,6,0.888,0,1980841,989,0.499,3.4,19041,154,8.088,0.5,81970,57,0.695,0.2,68,0,0,0,437315,125,0.286,0.4,481409,120,0.249,0.4,8304,10,1.204,0,78.8,15.1,2.6,1.3,1.2,0.8,0.1,,8.9,74,11.2,2,1.5,1.3,1,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8043,05/08/17 19:00,8044,05/08/17 19:30,30.14,492.75,16.3,N,552583.6,5486.2,5586.6,230.2,101.3,331.5,5918.1,230.45,8.88,1,9.88,240.33,12234,41.4,15644261,15361,0.982,52,287.6,1122.6,1.3,14.5,3442.9,402.2,97.63,100,1,1.99,DB CPU,,,12.2K,,41.4,db file sequential read,User I/O,7191028,8910.7,1.239,30.1,read by other session,User I/O,1540538,3262.3,2.118,11,db file scattered read,User I/O,655626,1537.5,2.345,5.2,direct path read,User I/O,497680,1018.1,2.046,3.4,7191028,8911,1.239,30.1,655626,1538,2.346,5.2,497680,1018,2.045,3.4,,,,,13960,24,1.719,0.1,12419,30,2.416,0.1,21,0,0,0,34417,47,1.366,1.8,183016,403,2.202,15.7,1368,6,4.386,0.2,1508082,5599992,938782,179287,1299849,,0,N,N,1,0,0,0,4105,3,0.731,0,1540669,808,0.524,2.7,17756,117,6.589,0.4,116725,44,0.377,0.1,43,0,0,0,344765,14,0.041,0,454788,128,0.281,0.4,8912,7,0.785,0,80.5,14.5,2.3,1,1,0.6,0.1,0,9.2,76.4,9.5,1.7,1.3,1.1,0.8,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8044,05/08/17 19:30,8045,05/08/17 20:00,29.85,412.35,13.8,N,497130.5,4662,7841.4,196,84.6,280.6,8122,160.32,5.18,0.83,6.01,166.33,11205,45.3,17098149,12559,0.735,50.8,289.9,740.4,1.8,14.7,3861.2,380.7,97.44,100,1,2.01,DB CPU,,,11.2K,,45.3,db file sequential read,User I/O,8516875,9943.1,1.167,40.2,db file parallel read,User I/O,475577,1440.4,3.029,5.8,db file scattered read,User I/O,421622,709.8,1.683,2.9,direct path read,User I/O,194757,363.1,1.864,1.5,8516875,9943,1.167,40.2,421622,710,1.684,2.9,194757,363,1.864,1.5,32,0,0,0,11491,9,0.783,0,13668,30,2.195,0.1,23,0,0,0,31249,51,1.632,2.2,151500,413,2.726,18.2,1106,2,1.808,0.1,1440629,5595333,936401,210705,1198052,,0,N,N,1,0,0,0,2967,7,2.359,0,2276258,831,0.365,3.4,15864,129,8.132,0.5,77419,54,0.698,0.2,43,0,0,0,416348,80,0.192,0.3,472597,119,0.252,0.5,8380,7,0.835,0,85.8,10.4,1.6,0.8,0.8,0.6,0.1,0,9.3,75.3,8.8,1.9,1.6,1.6,1.5,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8045,05/08/17 20:00,8046,05/08/17 20:30,29.99,440.51,14.6,N,454178.4,2949.2,7349.3,153.7,61.3,215,7564.3,349.84,6.54,0.54,7.08,356.92,11120,42.1,13567369,14920,1.1,56.5,370.4,1058.2,1.2,31.2,3073.7,174.7,95.91,100,1,2,DB CPU,,,11.1K,,42.1,db file sequential read,User I/O,7948989,10K,1.26,37.9,db file scattered read,User I/O,1563781,2878.7,1.841,10.9,direct path read,User I/O,436474,1242.9,2.848,4.7,db file parallel read,User I/O,180912,593.3,3.279,2.2,7948989,10021,1.261,37.9,1563781,2879,1.841,10.9,436474,1243,2.848,4.7,40,0,0,0,15705,21,1.337,0.1,11774,45,3.822,0.2,47,0,0,0,32294,49,1.517,2.5,110301,283,2.566,14.3,1108,9,8.123,0.4,1370589,5707454,1106622,178293,1162526,,0,N,N,1,0,0,0,2831,2,0.706,0,1183999,506,0.427,1.9,14858,93,6.259,0.4,90134,51,0.566,0.2,42,2,47.619,0,343670,30,0.087,0.1,559459,160,0.286,0.6,10337,10,0.967,0,79.8,14.8,2.4,1.1,1.1,0.7,0.1,,9.8,74.3,8.8,2.3,1.8,1.8,1.1,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8046,05/08/17 20:30,8047,05/08/17 21:00,30.08,393.42,13,N,458382.9,4653.8,6141.8,173.3,54.8,228.1,6369.9,214.33,4.26,0.81,5.07,219.4,11564,49,14751605,11633,0.789,49.3,184.4,668.2,0.7,12.3,2887.1,321.7,96.86,100,1,1.99,DB CPU,,,11.6K,,49,db file sequential read,User I/O,7368400,8581.2,1.165,36.4,db file scattered read,User I/O,1113023,2005.6,1.802,8.5,direct path read,User I/O,274289,530.8,1.935,2.2,db file parallel read,User I/O,116628,434.2,3.723,1.8,7368400,8581,1.165,36.4,1113023,2006,1.802,8.5,274289,531,1.936,2.2,4,0,0,0,2042,2,0.979,0,4564,6,1.315,0,25,0,0,0,27548,31,1.125,1.8,99051,279,2.817,16.5,974,4,4.107,0.2,1449869,5639978,878429,186944,1234912,,0,N,N,2,0,0,0,1667,1,0.6,0,1880774,604,0.321,2.6,4591,30,6.535,0.1,49697,42,0.845,0.2,45,0,0,0,232128,135,0.582,0.6,387887,86,0.222,0.4,8272,9,1.088,0,84.5,11.3,1.8,1,0.8,0.5,0.1,,7,69.3,16.2,2.6,2,1.7,1.3,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8061,06/08/17 5:22,8062,06/08/17 6:00,37.45,160.36,4.2,N,58259,1233.4,526.4,54.2,3.3,57.5,583.9,21.17,1.62,0.22,1.84,23.01,1215,12.6,1043885,1268,1.215,13.2,183.1,98.3,1.6,29.7,777,3.8,96.28,100,4,6.41,gc buffer busy acquire,Cluster,716,1905.7,2661.592,19.8,library cache lock,Concurre,2130,1554.5,729.812,16.2,DB CPU,,,1215.5,,12.6,db file scattered read,User I/O,633352,820.1,1.295,8.5,library cache load lock,Concurre,153,781,5104.575,8.1,276180,313,1.133,3.2,633352,820,1.295,8.5,19350,44,2.274,0.5,,,,,16,0,0,0,6828,12,1.757,0.1,8,14,1750,0.1,7435,8,1.076,0.3,33856,114,3.367,4.6,1330,3,2.256,0.1,338892,8501680,149828,128475,203703,,,N,N,74,54,729.73,0.6,640,9,14.063,0.1,156854,2506,15.977,26,801,220,274.657,2.3,12560,2415,192.277,25.1,94,161,1712.766,1.7,45769,0,0,0,960007,327,0.341,3.4,6252,12,1.919,0.1,86,10.2,1.5,0.8,0.8,0.5,0.2,,4.9,73.5,9.2,4,4.8,2.2,1.3,
ORCLDB,5,ORCLDB5,12.1.0.2.0,Y,hostname1,Linux x86 64-bit,40,251.63,8K,8061,06/08/17 5:22,8062,06/08/17 6:00,37.45,160.36,4.2,N,58259,1233.4,526.4,54.2,3.3,57.5,583.9,21.17,1.62,0.22,1.84,23.01,1215,12.6,1043885,1268,1.215,13.2,183.1,98.3,1.6,29.7,777,3.8,96.28,100,4,6.41,gc buffer busy acquire,Cluster,716,1905.7,2661.592,19.8,library cache lock,Concurre,2130,1554.5,729.812,16.2,DB CPU,,,1215.5,,12.6,db file scattered read,User I/O,633352,820.1,1.295,8.5,library cache load lock,Concurre,153,781,5104.575,8.1,276180,313,1.133,3.2,633352,820,1.295,8.5,19350,44,2.274,0.5,,,,,16,0,0,0,6828,12,1.757,0.1,8,14,1750,0.1,7435,8,1.076,0.3,33856,114,3.367,4.6,1330,3,2.256,0.1,338892,8501680,149828,128475,203703,,,N,N,74,54,729.73,0.6,640,9,14.063,0.1,156854,2506,15.977,26,801,220,274.657,2.3,12560,2415,192.277,25.1,94,161,1712.766,1.7,45769,0,0,0,960007,327,0.341,3.4,6252,12,1.919,0.1,86,10.2,1.5,0.8,0.8,0.5,0.2,,4.9,73.5,9.2,4,4.8,2.2,1.3,
